AED553 lecture,"['T 9-11:50a']"
CH121 recitation,"['MW 12-12:50p', 'MW 12-12:50p', 'MW 1-1:50p', 'MW 1-1:50p', 'MW 2-2:50p', 'MW 2-2:50p', 'TR 9-9:50a', 'TR 9-9:50a', 'TR 10-10:50a', 'TR 10-10:50a', 'TR 11-11:50a', 'TR 11-11:50a', 'TR 12-12:50p', 'TR 12-12:50p', 'TR 1-1:50p', 'TR 1-1:50p', 'TR 2-2:50p', 'TR 2-2:50p']"
CH233 recitation,"['', '', '', '']"
CH331 recitation,"['M 11-11:50a', 'M 2-2:50p', 'M 3-3:50p', 'T 10-10:50a', 'T 11-11:50a', 'T 2-2:50p', 'T 3-3:50p', 'W 12-12:50p', 'W 1-1:50p', 'R 11-11:50a', 'R 12-12:50p', 'T 10-10:50a', 'T 11-11:50a', 'T 3-3:50p', 'W 11-11:50a', 'W 11-11:50a', 'W 3-3:50p', 'W 4-4:50p', 'T 12-12:50p', 'T 2-2:50p', 'W 12-12:50p', 'R 11-11:50a']"
BI241 recitation,"['M 3-3:50p', 'M 4-4:50p', 'M 5-5:50p', 'T 8-8:50a', 'T 9-9:50a', 'W 3-3:50p', 'W 4-4:50p', 'R 8-8:50a']"
BI311 recitation,"['T 4-4:50p', 'W 1-1:50p', 'R 9-9:50a', 'R 11-11:50a', 'R 4-4:50p', 'F 2-2:50p']"
MTH111 recitation,"['WF 8-8:50a', 'WF 12-12:50p', 'WF 10-10:50a', 'WF 2-2:50p', 'WF 4-4:50p', 'TR 1-1:50p']"
MTH112 recitation,"['T 8:30-9:50a', 'T 10-11:20a', 'T 12-1:20p', 'T 2-3:20p', 'T 10-11:20a', 'T 12-1:20p', 'T 4-5:20p', 'T 12-1:20p', 'T 2-3:20p', 'T 12-1:20p', 'T 2-3:20p', 'T 4-5:20p', 'T 8:30-9:50a', 'T 10-11:20a', 'T 12-1:20p', 'TR 1-1:50p']"
MTH228 recitation,"['R 12-1:20p', 'R 2-3:20p']"
MTH231 recitation,"['T 8:30-9:50a', 'T 10-11:20a', 'T 12-1:20p', 'T 10-11:20a', 'T 12-1:20p', 'T 8:30-9:50a']"
MTH241 recitation,"['T 8:30-9:50a', 'T 10-11:20a', 'T 12-1:20p', 'T 12-1:20p', 'T 2-3:20p', 'T 4-5:20p']"
MTH251 recitation,"['R 8:30-9:50a', 'R 10-11:20a', 'R 12-1:20p', 'R 8:30-9:50a', 'R 10-11:20a', 'R 12-1:20p', 'R 10-11:20a', 'R 12-1:20p', 'R 8:30-9:50a', 'R 12-1:20p', 'R 2-3:20p', 'R 10-11:20a', 'R 12-1:20p', 'R 2-3:20p', 'R 4-5:20p', 'R 5:30-6:50p', 'R 2-3:20p', 'R 4-5:20p', 'R 12-1:20p', 'R 8:30-9:50a', 'R 10-11:20a', 'TR 12-12:50p']"
MTH252 recitation,"['T 8:30-9:50a', 'T 10-11:20a', 'T 12-1:20p', 'T 8:30-9:50a', 'T 10-11:20a', 'T 12-1:20p', 'T 5:30-6:50p', 'T 2-3:20p', 'T 4-5:20p']"
MTH254 recitation,"['R 2-3:20p', 'R 4-5:20p', 'R 6-7:20p', 'R 4-5:20p', 'R 2-3:20p', 'R 12-1:20p', 'R 8-9:20a', 'R 10-11:20a', 'R 12-1:20p', 'R 8:30-9:50a', 'R 10-11:20a', 'R 12-1:20p']"
MTH255 recitation,"['T 8:30-9:50a', 'T 10-11:20a', 'T 12-1:20p']"
MTH256 recitation,"['R 8:30-9:50a', 'R 10-11:20a', 'R 12-1:20p', 'R 12-1:20p', 'R 2-3:20p', 'R 4-5:20p']"
MTH306 recitation,"['T 2-3:20p']"
MTH311 recitation,"['R 9-9:50a', 'R 10-10:50a']"
MTH342 recitation,"['R 4-4:50p', 'R 3-3:50p']"
MTH343 recitation,"['R 2-2:50p']"
PH201 recitation,"['T 8-8:50a', 'T 9-9:50a', 'T 10-10:50a', 'T 11-11:50a', 'T 4-4:50p', 'T 5-5:50p', 'R 8-8:50a', 'R 9-9:50a', 'R 10-10:50a', 'R 2-2:50p', 'R 3-3:50p', 'R 5-5:50p', 'R 11-11:50a', 'T 6-6:50p', 'R 4-4:50p', 'T 3-3:50p', 'R 6-6:50p', 'T 12-12:50p', 'T 2-2:50p', 'M 3-3:50p', 'W 3-3:50p']"
ST201 recitation,"['R 5-5:50p', 'R 6-6:50p', 'F 8-8:50a', 'F 9-9:50a', 'F 10-10:50a', 'F 1-1:50p', 'F 2-2:50p', 'F 4-4:50p']"
ST421 recitation,"['R 4-4:50p', 'R 9-9:50a']"
ST521 recitation,"['R 4-4:50p', 'R 9-9:50a']"
ST561 recitation,"['T 4-4:50p']"
GEOG100 recitation,"['T 8-9:50a', 'W 10-11:50a', 'R 2-3:50p', 'F 8-9:50a', 'F 10-11:50a']"
GEOG105 recitation,"['T 2-3:50p', 'W 12-1:50p', 'W 2-3:50p', 'R 8-9:50a']"
ENGR211 recitation,"['R 8-9:50a', 'R 10-11:50a', 'R 12-1:50p', 'R 2-3:50p', 'R 4-5:50p', 'F 12-1:50p', 'F 10-11:50a', 'F 4-5:50p', 'F 2-3:50p', 'R 8-9:50a', 'R 10-11:50a', 'R 12-1:50p', 'R 2-3:50p', 'R 4-5:50p', 'F 12-1:50p', 'F 10-11:50a', 'F 4-5:50p', 'F 2-3:50p', 'R 8-9:50a', 'R 10-11:50a', 'R 12-1:50p', 'R 2-3:50p', 'R 4-5:50p', 'F 12-1:50p', 'F 10-11:50a', 'F 4-5:50p', 'F 2-3:50p']"
CBEE211 recitation,"['W 12-12:50p', 'W 1-1:50p']"
CBEE320 recitation,"['MW 3-3:50p']"
CHE320 recitation,"['TR 9-9:50a']"
CHE411 recitation,"['T 10-11:50a', 'T 12-1:50p', 'T 2-3:50p', 'T 4-5:50p']"
CHE445 recitation,"['TR 6-6:50p']"
CE311 recitation,"['R 12-1:50p', 'R 2-3:50p']"
CE373 recitation,"['R 2-3:50p']"
CE381 recitation,"['R 6-7:50p', 'T 6-7:50p']"
CE491 recitation,"['R 10-11:50a']"
CEM383 recitation,"['T 8-9:50a']"
CS261 recitation,"['T 8-9:50a', 'T 10-11:50a', 'T 2-3:50p', 'W 4-5:50p', 'M 4-5:50p', 'W 2-3:50p', 'T 12-1:50p', 'T 4-5:50p', 'W 12-1:50p']"
CS444 recitation,"['F 12-1:50p', 'F 4-5:50p', 'W 4-5:50p', 'W 12-1:50p', 'T 4-5:50p', 'R 4-5:50p']"
BA160H recitation,"['F 9-9:50a']"
CH231H recitation,"['T 1-1:50p', 'T 2-2:50p']"
ENGR211H recitation,"['F 10-11:50a']"
CBEE211H recitation,"['W 12-12:50p']"
ANS121 lab,"['T 12-12:50p; T 1-1:50p', 'T 2-2:50p; T 3-3:50p', 'W 10-10:50a; W 11-11:50a', 'W 12-12:50p', 'W 2-2:50p; W 3-3:50p', 'T 9-9:50a; T 10-10:50a']"
ANS220 lab,"['M 1-2:50p', 'W 1-2:50p']"
ANS445 lab,"['W 1-2:50p', 'W 3-4:50p']"
RNG121 lab,"['R 4-4:50p', 'R 2-2:50p', 'R 3-3:50p']"
RNG355 lab,"['W 2-3:50p']"
AEC465 lab,"['R 2-3:50p']"
BOT220 lab,"['W 1-3:50p', 'M 1-3:50p']"
BOT350 lab,"['T 9-10:50a', 'T 11a-12:50p', 'T 2-3:50p']"
BOT461 lab,"['MW 1-3:50p']"
BOT550 lab,"['T 4-5:50p']"
SOIL206 lab,"['M 1-3:30p', 'T 9-11:50a', 'T 1-3:30p', 'W 1-3:30p', 'R 9-11:50a']"
SOIL316 lab,"['W 1-3:50p']"
SUS102 lab,"['M 1-3:50p', 'M 1-3:50p', 'T 1-3:50p', 'T 1-3:50p', 'T 4-6:50p; S 10a-1p', 'W 1-3:50p', 'W 1-3:50p', 'W 4-6:50p; S 10a-1p', 'R 1-3:50p', 'R 1-3:50p']"
SUS103 lab,"['T 11a-1:50p', 'T 2-4:50p', 'W 11a-1:50p', 'R 11a-1:50p', 'R 2-4:50p', 'F 11a-1:50p']"
FW255 lab,"['W 12-3:50p', 'R 12-3:50p']"
FW312 lab,"['R 8-11:50a']"
FW316 lab,"['TR 1-2:50p']"
FW454 lab,"['F 10-11:50a']"
FW599 lab,"['M 1-2:20p']"
FST422 lab,"['T 8:30-10:50a', 'T 11:30a-1:50p']"
FST522 lab,"['T 8:30-10:50a', 'T 11:30a-1:50p']"
HORT112 lab,"['F 1-3:50p']"
HORT251 lab,"['T 3-3:50p; R 2-3:50p']"
HORT314 lab,"['M 2-4:50p']"
HORT452 lab,"['TR 8-9:50a']"
FES240 lab,"['T 1-4:50p', 'R 1-4:50p']"
FES241 lab,"['T 1-3:20p']"
FE208 lab,"['M 12-12:50p; M 1-3:50p', 'T 12-12:50p; T 1-3:50p', 'W 12-12:50p; W 1-3:50p', 'R 12-12:50p; R 1-3:50p']"
FE370 lab,"['W 1-4:50p']"
FE434 lab,"['M 1-3:50p', 'R 9-11:50a', 'M 5-7:50p']"
FE457 lab,"['R 5-7:50p', 'F 2-4:50p']"
FOR111 lab,"['W 2-4:50p', 'F 2-4:50p']"
FOR321 lab,"['T 12-4:50p', 'R 12-4:50p']"
FOR413 lab,"['M 1-3:50p', 'R 1-3:50p']"
FOR436 lab,"['W 1-3:50p']"
FOR457 lab,"['R 5-7:50p', 'F 2-4:50p']"
WSE320 lab,"['F 10a-12:50p']"
WSE321 lab,"['W 2-4:50p']"
PHAR720 lab,"['M 12-2:50p', 'T 12-2:50p', 'W 12-2:50p', 'R 12-2:50p']"
PHAR740 lab,"['M 9-11:50a', 'T 9-11:50a', 'W 9-11:50a', 'R 9-11:50a']"
ART340 lab,"['TR 2-4:50p']"
TA244 lab,"['R 3-4:50p', 'T 3-4:50p']"
PPOL622 lab,"['']"
BB493 lab,"['MW 2-4:50p']"
CH261 lab,"['M 12-2:50p', 'M 12-2:50p', 'M 12-2:50p', 'M 12-2:50p', 'M 3-5:50p', 'M 3-5:50p', 'M 3-5:50p', 'M 3-5:50p', 'T 9-11:50a', 'T 9-11:50a', 'T 9-11:50a', 'T 9-11:50a', 'T 12-2:50p', 'T 12-2:50p', 'T 12-2:50p', 'T 3-5:50p', 'T 3-5:50p', 'T 3-5:50p', 'W 9-11:50a', 'W 9-11:50a', 'W 9-11:50a', 'W 12-2:50p', 'W 12-2:50p', 'W 12-2:50p', 'W 3-5:50p', 'W 3-5:50p', 'W 3-5:50p', 'W 6-8:50p', 'W 6-8:50p', 'W 6-8:50p', 'R 9-11:50a', 'R 9-11:50a', 'R 9-11:50a', 'R 12-2:50p', 'R 12-2:50p', 'R 3-5:50p', 'R 3-5:50p', 'F 9-11:50a', 'F 9-11:50a', 'F 9-11:50a', 'F 12-2:50p', 'F 12-2:50p', 'F 12-2:50p', 'F 12-2:50p', 'F 3-5:50p', 'F 3-5:50p', 'F 3-5:50p', 'F 3-5:50p', 'F 9-11:50a']"
CH263 lab,"['W 12-2:50p', 'W 3-5:50p', 'W 6-8:50p', 'W 9-11:50a', 'R 12-2:50p', 'R 3-5:50p']"
CH271 lab,"['T 12-2:50p', 'R 3-5:50p']"
CH324 lab,"['TR 12:30-4:50p', 'TR 8a-12:20p', 'TR 12:30-4:50p', 'TR 8a-12:20p']"
CH337 lab,"['T 8-11:50a', 'T 1-4:50p']"
CH361 lab,"['TR 8-11:20a', 'TR 1-4:20p', 'WF 12-3:20p']"
CH461 lab,"['TR 1:30-3:50p', 'WF 12-2:50p']"
BI101 lab,"['T 12-1:50p; R 12-12:50p', 'T 2-3:50p; R 2-2:50p', 'T 4-5:50p; R 4-4:50p', 'W 10-11:50a; F 10-10:50a', 'W 12-1:50p; F 12-12:50p', 'T 12-12:50p; R 12-1:50p', 'T 2-2:50p; R 2-3:50p', 'W 12-12:50p; F 12-1:50p']"
BI241 lab,"['T 8-9:50a', 'T 10-11:50a', 'T 12:30-2:20p', 'T 2:30-4:20p', 'T 5-6:50p', 'W 10-11:50a', 'W 12-1:50p', 'W 2:30-4:20p', 'W 4:30-6:20p', 'R 8-9:50a', 'R 10-11:50a', 'R 12:30-2:20p', 'R 2:30-4:20p', 'F 10-11:50a', 'F 12-1:50p']"
BI341 lab,"['T 10:30a-1:20p', 'T 2-4:50p', 'T 5:30-8:20p', 'W 8-10:50a', 'W 11:30a-2:20p', 'W 3-5:50p', 'R 10:30a-1:20p', 'R 2-4:50p', 'R 5:30-8:20p', 'F 9-11:50a', 'F 1-3:50p']"
Z372 lab,"['R 1:30-5:20p', 'R 9a-12:50p', 'T 1:30-5:20p', 'W 1:30-5:20p']"
Z422 lab,"['M 2-4:50p', 'W 2-4:50p']"
Z425 lab,"['R 8-11:50a', 'R 1-4:50p']"
MB230 lab,"['M 10-11:50a', 'T 9-10:50a', 'W 10-11:50a']"
MB303 lab,"['M 1-4:50p', 'T 1-4:50p', 'R 1-4:50p']"
MB417 lab,"['W 1-4:50p']"
PH104 lab,"['T 8-9:50a', 'T 10-11:50a', 'T 4-5:50p', 'R 4-5:50p', 'R 8-9:50a', 'R 10-11:50a', 'T 2-3:50p', 'R 2-3:50p']"
PH201 lab,"['T 6-7:50p', 'W 10-11:50a', 'T 8-9:50a', 'T 10-11:50a', 'T 12-1:50p', 'T 2-3:50p', 'T 4-5:50p', 'R 4-5:50p', 'R 6-7:50p', 'R 8-9:50a', 'R 10-11:50a', 'R 12-1:50p', 'R 2-3:50p', 'F 2-3:50p', 'F 4-5:50p', 'F 12-1:50p', 'F 6-7:50p', 'W 12-1:50p', 'W 2-3:50p', 'W 4-5:50p']"
PH211 lab,"['T 12-2:50p', 'T 9-11:50a', 'T 3-5:50p', 'T 6-8:50p', 'W 9-11:50a', 'W 3-5:50p', 'R 9-11:50a', 'R 12-2:50p', 'R 3-5:50p', 'R 6-8:50p', 'M 6-8:50p', 'M 3-5:50p', 'F 3-5:50p', 'F 12-2:50p', 'F 9-11:50a']"
PH212 lab,"['R 12-1:50p', 'R 2-3:50p', 'R 4-5:50p', 'R 6-7:50p', 'F 8-9:50a', 'F 10-11:50a', 'R 10-11:50a', 'F 2-3:50p', 'F 4-5:50p', 'F 6-7:50p', 'M 8-9:50a', 'M 10-11:50a', 'M 12-1:50p', 'F 12-1:50p', 'M 2-3:50p', 'M 4-5:50p', 'M 6-7:50p', 'T 10-11:50a', 'T 12-1:50p', 'T 2-3:50p']"
PH213 lab,"['M 6-8:50p', 'T 9-11:50a', 'T 12-2:50p', 'T 3-5:50p', 'T 6-8:50p', 'M 12-2:50p', 'M 3-5:50p']"
PH411 lab,"['TR 9-11:50a', 'TR 9-11:50a']"
ST351 lab,"['W 2-3:20p', 'W 3:30-4:50p', 'W 5-6:20p', 'R 8-9:20a', 'R 9:30-10:50a', 'R 11a-12:20p', 'R 12:30-1:50p', 'R 2-3:20p', 'R 3:30-4:50p', 'R 5-6:20p', 'R 6:30-7:50p', 'W 6:30-7:50p', 'R 8-9:20p', 'W 8-9:20p']"
ST352 lab,"['M 3-4:20p', 'T 9-10:20a', 'T 5-6:20p', 'T 6:30-7:50p']"
ST411 lab,"['M 12-12:50p', 'M 2-2:50p', 'M 5-5:50p', 'T 11-11:50a', 'T 1-1:50p', 'T 4-4:50p']"
ST511 lab,"['M 12-12:50p', 'M 2-2:50p', 'M 5-5:50p', 'T 11-11:50a', 'T 1-1:50p', 'T 4-4:50p']"
ST541 lab,"['F 3-3:50p']"
ST551 lab,"['W 4-4:50p']"
GEO101 lab,"['M 2-3:50p', 'W 10-11:50a', 'W 2-3:50p', 'R 10-11:50a', 'T 10-11:50a', 'M 4-5:50p', 'T 4-5:50p', 'F 10-11:50a']"
GEO201 lab,"['M 2-3:50p; S 9a-3:50p', 'T 10-11:50a; S 9a-3:50p', 'R 9-10:50a; S 9a-3:50p', 'R 11a-12:50p; S 9a-3:50p']"
GEO310 lab,"['TR 1-2:50p', 'TR 3-4:50p']"
GEO322 lab,"['M 2-3:50p', 'T 1-2:50p']"
GEO481 lab,"['T 11a-12:50p']"
GEO487 lab,"['M 4-5:50p', 'W 4-5:50p']"
GEOG201 lab,"['F 10-11:50a', 'F 2-3:50p', 'M 10-11:50a']"
GEOG323 lab,"['W 2-3:50p']"
GEOG360 lab,"['R 4-5:50p', 'F 8-9:50a', 'F 12-1:50p']"
GEOG560 lab,"['W 2-3:50p', 'R 12-1:50p']"
GEOG580 lab,"['T 12-1:50p']"
ATS201 lab,"['R 3-4:50p', 'F 12-1:50p', 'F 2-3:50p']"
ATS301 lab,"['R 10-11:50a']"
ATS310 lab,"['T 10-11:50a']"
OC201 lab,"['R 8-9:50a', 'R 10-11:50a', 'R 12-1:50p', 'R 2-3:50p', 'F 12-1:50p']"
OC430 lab,"['F 3-3:50p']"
OEAS540 lab,"['W 3-4:50p']"
ENGR201 lab,"['F 12-1:50p', 'F 2-3:50p', 'R 12-1:50p', 'W 12-1:50p', 'F 10-11:50a', 'R 2-3:50p', 'M 4-5:50p', 'T 12-1:50p', 'W 2-3:50p', 'W 10-11:50a', 'T 2-3:50p']"
ENGR248 lab,"['M 2-3:50p', 'M 4-5:50p', 'W 2-3:50p', 'W 4-5:50p']"
CBEE414 lab,"['M 1-3:50p', 'T 12-2:50p', 'T 3-5:50p', 'R 9-11:50a', 'R 12-2:50p', 'R 3-5:50p', 'F 12-2:50p', 'W 9-11:50a', 'T 9-11:50a', 'W 1-3:50p']"
CHE445 lab,"['T 7-8:50p']"
ENVE421 lab,"['F 2-3:50p']"
ENVE536 lab,"['T 2-3:50p']"
CCE321 lab,"['W 4-5:50p', 'R 8-9:50a', 'R 2-3:50p', 'W 2-3:50p', 'R 10-11:50a', 'R 4-5:50p']"
CE361 lab,"['MF 3-4:50p', 'TR 12-1:50p', 'TR 9-10:50a', 'TR 3-4:50p']"
CE383 lab,"['T 2-3:50p']"
CE566 lab,"['MW 1-2:50p']"
CEM342 lab,"['W 8-9:50a', 'W 12-1:50p']"
CEM343 lab,"['F 8-9:50a', 'F 12-1:50p']"
CS162 lab,"['T 10-11:50a', 'T 2-3:50p', 'M 12-1:50p', 'M 2-3:50p', 'T 8-9:50a', 'T 12-1:50p', 'T 4-5:50p', 'F 10-11:50a', 'R 12-1:50p', 'R 2-3:50p']"
ECE272 lab,"['M 11a-1:50p', 'T 11a-1:50p', 'T 2-4:50p', 'R 11a-1:50p', 'R 2-4:50p']"
ECE375 lab,"['F 4-5:50p', 'W 10-11:50a', 'W 12-1:50p', 'W 2-3:50p', 'W 4-5:50p', 'F 2-3:50p', 'F 12-1:50p']"
ECE473 lab,"['F 11a-1:50p', 'W 2-4:50p', 'F 2-4:50p', 'W 9-11:50a']"
IE355 lab,"['T 12-1:50p', 'R 10-11:50a', 'F 2-3:50p']"
IE412 lab,"['F 8-9:50a', 'F 10-11:50a', 'F 12-1:50p']"
IE512 lab,"['W 12-1:50p']"
MATS322 lab,"['T 2-3:50p', 'T 4-5:50p', 'T 12-1:50p', 'T 10-11:50a']"
ME382 lab,"['R 8-9:50a', 'R 10-11:50a', 'R 12-1:50p', 'R 2-3:50p']"
ME383 lab,"['T 12-1:50p', 'T 4-5:50p', 'W 8-9:50a', 'W 10-11:50a']"
MFGE436 lab,"['F 10-11:50a', 'F 12-1:50p', 'F 2-3:50p', 'F 8-9:50a', 'F 4-5:50p']"
MFGE536 lab,"['F 10-11:50a', 'F 12-1:50p', 'F 2-3:50p', 'F 8-9:50a', 'F 4-5:50p']"
VMB711 lab,"['MWF 9-10:50a']"
VMB714 lab,"['TR 9-11:50a']"
VMB750 lab,"['R 9-10:50a']"
VMB759 lab,"['M 2-3:50p']"
VMB760 lab,"['W 2-3:50p']"
VMC773 lab,"['R 1-3:50p']"
VMC783 lab,"['W 1-4:50p']"
VMC785 lab,"['MT 12-1:50p; F 1-6:50p']"
MS111 lab,"['R 3-4:50p']"
KIN325 lab,"['M 2-3:50p', 'R 10-11:50a', 'W 12-1:50p', 'T 4-6:50p']"
KIN394 lab,"['W 2-3:50p']"
KIN395 lab,"['F 1-2:50p']"
KIN423 lab,"['TR 2-3:50p']"
KIN425 lab,"['R 2-3:50p', 'R 4-5:50p', 'R 6-7:50p', 'M 4-5:50p']"
KIN444 lab,"['F 5-7:20p']"
KIN586 lab,"['F 12-1:50p']"
NUTR235 lab,"['R 12-2:50p', 'W 12-2:50p']"
NUTR430 lab,"['T 12-1:50p', 'T 10-11:50a']"
H581 lab,"['F 9-9:50a']"
CH361H lab,"['TR 8-11:20a', 'TR 1-4:20p', 'WF 12-3:20p']"
ME382H lab,"['F 10-11:50a']"